Goal,Target,Indicator,SeriesCode,Country,Time,Val,ValType,Age,Freq,Location,Nature,Sex,Units,ValueType
2,2.5,2.5.1,ER_GRF_ANIMKPT,Nigeria,2013,27,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Mauritania,2013,22,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Oceania (exc. Australia and New Zealand),2013,99,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Sweden,2013,124,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,United Kingdom,2013,452,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Albania,2013,38,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Southern Europe,2013,1018,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Croatia,2013,84,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Netherlands,2013,753,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Luxembourg,2013,205,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Switzerland,2013,632,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Latin America and the Caribbean,2013,1417,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Caribbean,2013,214,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Austria,2013,73,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,France,2013,459,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Russian Federation,2013,240,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Viet Nam,2013,77,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Thailand,2013,39,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Norway,2013,91,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Italy,2013,285,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Greece,2013,52,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Bolivia,2013,68,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Côte d'Ivoire,2013,28,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Gambia,2013,6,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Sub-Saharan Africa,2013,1563,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Eastern Africa,2013,606,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Burundi,2013,22,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Uruguay,2013,133,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Cyprus,2013,18,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Bahrain,2013,21,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Western Asia,2013,319,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Northern Africa and Western Asia,2013,477,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Argentina,2013,72,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Brazil,2013,266,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Chile,2013,103,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Western Europe,2013,2813,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Timor-Leste,2013,10,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Spain,2013,184,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Paraguay,2013,68,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Azerbaijan,2013,48,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Germany,2013,531,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Indonesia,2013,107,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Iraq,2013,35,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Solomon Islands,2013,13,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Micronesia,2013,5,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Melanesia,2013,13,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Kiribati,2013,5,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Samoa,2013,28,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Niue,2013,9,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Polynesia,2013,81,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Cook Islands,2013,18,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Central Asia and Southern Asia (SDG),2013,529,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Central Asia,2013,119,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Kazakhstan,2013,84,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Kyrgyzstan,2013,19,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Southern Asia,2013,410,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Suriname,2013,39,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Ecuador,2013,52,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Finland,2013,56,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Ireland,2013,159,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Eritrea,2013,16,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Comoros,2013,38,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Djibouti,2013,25,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Malawi,2013,37,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Czech Republic,2013,141,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Hungary,2013,179,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Poland,2013,174,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Mauritius,2013,45,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Middle Africa,2013,210,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Zimbabwe,2013,34,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Cameroon,2013,69,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Uganda,2013,37,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,"Tanzania, United Republic of",2013,39,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Rwanda,2013,26,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Namibia,2013,73,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Lesotho,2013,39,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Jordan,2013,17,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Kenya,2013,84,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Kuwait,2013,10,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Ethiopia,2013,90,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Northern Africa (exc. Sudan),2013,98,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Eastern Asia (excluding Japan),2013,484,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Developing regions,2013,4960,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,United States of America,2013,310,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Europe,2013,6210,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Eastern Europe,2013,1203,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Bulgaria,2013,105,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Oman,2013,16,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Northern Africa,2013,158,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Turkey,2013,130,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Sudan,2013,60,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Egypt,2013,81,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Algeria,2013,17,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,World,2013,11616,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Northern America,2013,310,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Northern America and Europe,2013,6520,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,"Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)",2013,229,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Sub-Saharan Africa (inc. Sudan),2013,1623,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Caucasus and Central Asia,2013,167,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Iceland,2013,14,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Israel,2013,24,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Barbados,2013,43,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Swaziland,2013,18,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Western Africa,2013,424,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Benin,2013,21,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Burkina Faso,2013,53,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Ghana,2013,38,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Guinea,2013,7,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Guinea-Bissau,2013,6,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Oceania,2013,99,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Togo,2013,32,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Senegal,2013,71,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Zambia,2013,38,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Small island developing States (SIDS),2013,457,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Least Developed Countries (LDCs),2013,1149,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Tonga,2013,26,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Landlocked developing countries (LLDCs),2013,1000,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Mali,2013,50,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Sierra Leone,2013,14,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,South Africa,2013,140,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Cuba,2013,61,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,"Congo, (Kinshasa)",2013,91,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Central America,2013,302,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Jamaica,2013,21,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Madagascar,2013,45,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Mozambique,2013,30,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Portugal,2013,81,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Montenegro,2013,24,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Slovenia,2013,184,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Serbia,2013,86,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Botswana,2013,53,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Southern Africa,2013,323,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Gabon,2013,31,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Saint Vincent and the Grenadines	,2013,23,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Mexico,2013,149,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,South America,2013,901,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Dominican Republic,2013,39,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Costa Rica,2013,63,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Guatemala,2013,90,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Trinidad and Tobago,2013,27,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Equatorial Guinea,2013,19,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMKPT,Peru,2013,100,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2013,556,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,France,2013,139,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Germany,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Oceania,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Togo,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Senegal,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Sierra Leone,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,India,2013,14,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Bangladesh,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Bhutan,2013,4,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Maldives,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,"Iran, Islamic Republic of",2013,12,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Mongolia,2013,11,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Japan,2013,24,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,China,2013,63,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Eastern Asia,2013,100,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Eastern and South-Eastern Asia,2013,124,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Nepal,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Belgium,2013,3,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,South-eastern Asia,2013,24,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Austria,2013,27,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Latin America and the Caribbean,2013,89,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Finland,2013,25,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Russian Federation,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Ukraine,2013,5,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Northern Europe,2013,92,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Slovakia,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Mauritania,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Oceania (exc. Australia and New Zealand),2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Sweden,2013,2,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,United Kingdom,2013,27,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Albania,2013,10,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Southern Europe,2013,127,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Lithuania,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Latvia,2013,6,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Norway,2013,29,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Netherlands,2013,43,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Luxembourg,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Switzerland,2013,36,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Caribbean,2013,9,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Iceland,2013,3,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Korea (South),2013,2,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Philippines,2013,9,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Suriname,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Uruguay,2013,68,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Croatia,2013,3,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Bolivia,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Argentina,2013,1,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Brazil,2013,2,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Chile,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Ecuador,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Kazakhstan,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Kyrgyzstan,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Southern Asia,2013,30,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Tajikistan,2013,2,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Kiribati,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Samoa,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Niue,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Polynesia,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Cook Islands,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Burundi,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Malaysia,2013,1,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Eastern Africa,2013,15,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Greece,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Viet Nam,2013,7,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Timor-Leste,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Thailand,2013,7,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Azerbaijan,2013,8,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Cyprus,2013,6,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Bahrain,2013,0,Float,All,A,T,C,Total,#,P
2,2.5,2.5.1,ER_GRF_ANIMRCNTN,Western Asia,2013,28,Float,All,A,T,C,Total,#,P
