Goal,Target,Indicator,SeriesCode,Country,Time,Val,ValType,Age,Freq,Location,Nature,Sex,Units,ValueType
10,10.b,10.b.1,DC_TRF_TOTDL,Slovakia,2007,27.6,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Canada,2004,4738.76,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Turkey,2005,926.67,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Hungary,2007,33.03,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Kuwait,2001,73.43,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Canada,2007,14878.51,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Kuwait,2005,217.54,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Czech Republic,2007,80.95,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Germany,2007,31192.58,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Korea (South),2004,2996.96,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Greece,2007,3133.09,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Italy,2015,13319.32,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Korea (South),2000,-67.68,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Iceland,2000,3.97,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Saudi Arabia,2004,1690.91,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Denmark,2015,2122.23,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Cyprus,2011,18.05,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Thailand,2011,14.14,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Estonia,2015,15.05,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Korea (South),2011,10998.81,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Finland,2015,-686.09,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Australia,2011,16474.49,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Japan,2000,7597.28,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Japan,2012,46342.57,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Kuwait,2012,148.91,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Ireland,2015,427.49,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Switzerland,2008,11633.67,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Greece,2015,-251.42,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Netherlands,2008,-15976.39,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Iceland,2015,31.25,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Croatia,2015,16.2,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,France,2008,36402.36,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,United Kingdom,2015,11710.01,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Ireland,2008,930.68,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Bulgaria,2015,1.4,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Slovakia,2008,40.82,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Czech Republic,2015,134.52,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Romania,2008,26.68,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Norway,2015,3593.67,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Denmark,2008,4053.38,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Liechtenstein,2008,20.86,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Sweden,2015,8103.35,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Luxembourg,2008,278.51,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Lithuania,2015,9.79,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Germany,2008,29460.82,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Latvia,2015,2.22,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Austria,2008,10214.4,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Belgium,2008,3054.83,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Portugal,2015,-47.41,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Canada,2000,5786.24,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,United States of America,2000,18997.8,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Japan,2015,33585.4,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Spain,2008,28021.68,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Liechtenstein,2015,19.05,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Slovenia,2008,29.3,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,France,2015,-2647.8,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Italy,2008,2452.78,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Austria,2015,3987.78,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Portugal,2008,1279.31,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Luxembourg,2015,262.64,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Turkey,2015,4555.68,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Belgium,2015,2454.26,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,United Arab Emirates,2015,8189.01,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Israel,2012,156.3,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Korea (South),2012,11970.51,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Saudi Arabia,2012,957.13,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,United Arab Emirates,2012,760.93,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Japan,2003,2699.55,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Iceland,2008,36.07,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Germany,2015,41331.82,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Slovakia,2015,17.2,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Poland,2000,13.04,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Kazakhstan,2015,34.02,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Latvia,2011,1.27,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Kuwait,2015,304.24,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Lithuania,2011,20.53,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,United Kingdom,2011,40861.4,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Israel,2015,178.26,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Norway,2011,3561.45,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Saudi Arabia,2015,6732.41,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Sweden,2011,4615.12,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Romania,2015,33.15,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Hungary,2011,33.15,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Czech Republic,2011,76.92,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Russian Federation,2015,902.12,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Bulgaria,2011,6.83,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Poland,2011,90.68,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Poland,2015,158.45,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Finland,2008,-706.69,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Hungary,2015,47.33,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Switzerland,2000,1980,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Germany,2004,10366.75,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Hungary,2004,35.49,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Netherlands,2000,6395.72,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Sweden,2004,2277.65,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,France,2000,4281.39,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,United Kingdom,2004,28767.47,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Belgium,2000,1868.78,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Norway,2004,2122.31,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Lithuania,2004,0.8,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Germany,2000,10810.37,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Saudi Arabia,2008,4958.34,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Luxembourg,2000,98.55,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,United Arab Emirates,2008,1258.39,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Denmark,2000,1503.04,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Luxembourg,2004,171.12,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Belgium,2004,74.37,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Austria,2000,905.81,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Spain,2000,22995.92,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,United Arab Emirates,2004,484.25,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Australia,2012,19607.25,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Turkey,2004,1080.92,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,New Zealand,2012,408.06,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Latvia,2004,0.21,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Canada,2011,10155.88,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Greece,2004,150.57,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Estonia,2004,0.59,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,United States of America,2011,145483.55,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Finland,2004,1046.34,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Portugal,2000,4529.76,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Iceland,2004,16.38,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Italy,2000,9810.28,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Ireland,2004,3419.64,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Slovakia,2004,10.72,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Denmark,2004,1740.33,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Korea (South),2001,-162.78,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Austria,2004,937.92,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,France,2004,9693.03,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Czech Republic,2008,117.14,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,United Arab Emirates,2000,398.64,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Hungary,2008,15.45,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Saudi Arabia,2000,129.11,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Sweden,2008,4281.1,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,United Kingdom,2008,37239.35,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Israel,2000,157.92,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Lithuania,2008,14.87,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Kuwait,2000,164.33,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Norway,2008,2830.86,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Canada,2015,-75.32,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Latvia,2008,4.25,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Greece,2008,312.17,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,United States of America,2015,-2713.27,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Estonia,2008,5.86,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Czech Republic,2000,6.36,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Slovakia,2000,1.71,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Poland,2008,83.99,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Sweden,2000,3368.43,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Ireland,2000,153.94,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Netherlands,2004,11601.49,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Switzerland,2004,1697.05,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Kuwait,2008,282.19,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Finland,2000,928.62,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Israel,2008,118.66,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Estonia,2000,0.22,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Turkey,2008,1459.81,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Greece,2000,101.43,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Korea (South),2008,10305.66,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Thailand,2008,166.38,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Norway,2000,928.43,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Cyprus,2008,21.75,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,United Kingdom,2000,7902.26,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Canada,2008,21150.21,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,United States of America,2008,1794.02,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Turkey,2012,3214.05,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Ireland,2011,1603.67,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Spain,2007,19861.3,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Kazakhstan,2013,5.36,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Japan,2013,56849.18,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Portugal,2013,2129.48,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Denmark,2013,3388.79,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Bulgaria,2013,0.35,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Poland,2013,127.09,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Hungary,2013,34.28,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,United States of America,2013,112027.78,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Canada,2013,7038.99,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,New Zealand,2014,466.68,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Croatia,2013,24.26,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Latvia,2013,1.45,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Lithuania,2013,17.71,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Sweden,2013,8527.23,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,United Kingdom,2013,22395.76,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Norway,2013,4314.38,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Czech Republic,2013,57.04,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Saudi Arabia,2009,2924.63,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Japan,2005,21158.86,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Kuwait,2006,156.64,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Israel,2006,75.28,Float,All,A,T,NA,Total,USD,P
10,10.b,10.b.1,DC_TRF_TOTDL,Saudi Arabia,2006,1980.12,Float,All,A,T,NA,Total,USD,P
