Goal,Target,Indicator,SeriesCode,Country,Time,Val,ValType,Age,Freq,Location,Nature,Sex,Units,ValueType
9,9.a,9.a.1,DC_TOF_INFRAL,Small island developing States (SIDS),2010,1120.314446,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Colombia,2007,42.794869,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Uganda,2007,283.786574,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Bolivia,2002,65.51051,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Sierra Leone,2010,57.774207,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Paraguay,2011,88.706273,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Nauru,2010,0.196926,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Central African Republic,2007,3.153589,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Ecuador,2007,10.441075,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Bangladesh,2010,419.273609,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Guinea,2007,15.672117,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Egypt,2007,1287.857786,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Burkina Faso,2012,108.651175,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Kenya,2007,219.928583,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Senegal,2002,65.347695,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Uruguay,2007,56.703206,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Niue,2010,3.096768,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Mexico,2015,485.19375,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Argentina,2002,217.177949,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Congo (Brazzaville),2007,27.705311,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Somalia,2003,0.149711,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Zimbabwe,2003,2.979,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Mauritania,2010,82.08854,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Bolivia,2007,35.741547,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Argentina,2007,78.152534,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Kiribati,2010,1.225246,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Zimbabwe,2007,1.112808,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Botswana,2007,0.613578,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Papua New Guinea,2012,130.553852,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Gabon,2007,7.679831,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Solomon Islands,2012,29.382861,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,South America,2015,5809.781978,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Colombia,2002,21.996718,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Guyana,2004,1.892509,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Southern Asia,2010,8032.783459,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Caribbean,2009,402.758211,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Somalia,2007,1.677121,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Anguilla,2009,0.712816,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,"Congo, (Kinshasa)",2007,125.687366,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Togo,2010,7.212347,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,"Macedonia, Republic of",2009,53.291199,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Paraguay,2007,5.267761,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Rwanda,2007,48.836353,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Oceania,2002,145.645793,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,"Micronesia, Federated States of",2010,9.818299,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Nigeria,2010,406.854304,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Comoros,2002,3.542979,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Senegal,2010,127.11762,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Mozambique,2007,217.39446,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Ecuador,2004,11.562886,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,"Tanzania, United Republic of",2003,231.445209,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Seychelles,2007,0.026232,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Equatorial Guinea,2007,0.100365,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Oceania,2010,223.597546,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Peru,2007,215.362964,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Landlocked developing countries (LLDCs),2010,5146.459084,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Brazil,2007,249.320159,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Guyana,2007,1.533157,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Chad,2007,15.538361,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Eritrea,2007,9.198021,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Guyana,2002,2.473582,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Palau,2010,5.392939,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Vanuatu,2012,10.296479,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Liberia,2010,89.933492,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Niger,2010,52.895104,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Sao Tome and Principe,2007,4.754921,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Fiji,2012,13.919498,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Suriname,2007,13.684216,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Trinidad and Tobago,2001,0.361569,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Mayotte,2007,14.670632,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Tuvalu,2010,0.741367,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Panama,2015,490.257389,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Melanesia,2012,184.15269,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Uruguay,2011,86.278192,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Southern Africa,2007,234.124355,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Afghanistan,2010,1212.466971,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Ecuador,2002,21.514148,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Zambia,2007,37.010639,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Djibouti,2007,6.282346,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Guinea-Bissau,2007,32.694225,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Togo,2002,9.542334,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Colombia,2004,73.91389,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Burundi,2002,4.881276,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Marshall Islands,2010,4.976205,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Lesotho,2007,15.935376,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Saint Lucia,2001,5.28515,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Cape Verde,2007,36.05603,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Samoa,2010,22.139216,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Western Africa,2010,1836.875873,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,"Iran, Islamic Republic of",2010,2.897553,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,"Micronesia, Federated States of",2007,6.722731,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Maldives,2004,1.680696,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Cambodia,2007,59.386984,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Equatorial Guinea,2010,0.022261,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Guyana,2010,27.52029,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Palau,2007,2.701854,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Thailand,2007,81.627583,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Malaysia,2007,200.271982,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Central Asia,2010,1356.633361,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,India,2004,1287.32274,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Benin,2010,143.354812,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,"Congo, (Kinshasa)",2010,194.525283,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Lao PDR,2007,73.990346,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Viet Nam,2007,857.066056,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Nigeria,2007,292.403083,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Kyrgyzstan,2010,62.380397,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Bhutan,2004,17.959016,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Mongolia,2007,38.893296,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Botswana,2010,19.914751,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Gabon,2010,59.432295,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Timor-Leste,2007,9.274589,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Ecuador,2010,95.801886,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Burkina Faso,2010,119.424027,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,India,2010,5243.237504,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Niue,2007,1.147693,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Oman,2007,8.001319,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Congo (Brazzaville),2010,11.666966,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,"Iran, Islamic Republic of",2004,7.386205,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Tokelau,2007,4.935342,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Yemen,2007,22.490604,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Eastern Asia,2007,1372.065678,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Maldives,2010,27.349494,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Samoa,2007,5.370277,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Nepal,2004,141.51946,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Sri Lanka,2007,146.982474,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Chad,2010,5.919373,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Paraguay,2010,110.074302,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Cape Verde,2010,134.427906,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Pakistan,2007,351.256267,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Marshall Islands,2007,1.019919,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Nepal,2007,83.634446,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Uganda,2010,320.446995,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Argentina,2010,880.685024,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Niger,2007,41.937762,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Namibia,2010,33.268445,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Turkmenistan,2007,0.682086,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Peru,2010,399.411796,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Afghanistan,2004,459.547652,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Sri Lanka,2004,84.208938,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,China,2007,1332.671661,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,South Africa,2010,992.415065,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Brazil,2010,1915.215846,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Mongolia,2004,81.947949,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Guinea-Bissau,2010,5.215627,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Southern Asia,2007,3437.385133,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Bangladesh,2007,246.307911,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Bangladesh,2004,442.185816,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Guinea,2010,45.425541,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Suriname,2010,34.898503,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Korea (North),2004,0.815467,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Chile,2010,94.337216,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Afghanistan,2007,841.807907,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Ghana,2010,307.416609,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Côte d'Ivoire,2010,109.715288,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Myanmar,2007,2.848833,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Pakistan,2004,316.247492,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Southern Asia,2004,2758.058015,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Swaziland,2010,0.803616,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Kazakhstan,2010,1094.368222,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Azerbaijan,2007,73.203436,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Philippines,2007,614.039339,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Southern Africa,2010,1070.00661,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Uzbekistan,2004,26.991654,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Mauritania,2007,47.321926,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Sao Tome and Principe,2010,1.903957,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Armenia,2007,41.839169,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Gambia,2010,22.697636,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Mali,2007,149.695195,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Uruguay,2010,37.456085,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Turkmenistan,2004,1.607315,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Bolivia,2010,99.444415,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Lesotho,2010,23.604733,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Eastern Asia,2004,1346.880918,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Uzbekistan,2007,18.129111,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Western Asia,2007,2800.863967,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Venezuela (Bolivarian Republic),2010,498.710374,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Korea (North),2007,0.500721,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Lebanon,2007,128.016761,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Cook Islands,2007,0.04673,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Algeria,2007,83.71649,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Benin,2007,60.851292,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Eastern Africa,2010,2162.594258,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Small island developing States (SIDS),2002,430.784473,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Cook Islands,2010,1.487398,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Western Africa,2007,1260.466361,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Polynesia,2010,52.824649,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Saudi Arabia,2007,0.790162,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Angola,2010,26.480444,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Central Asia,2007,201.839202,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Paraguay,2004,4.431727,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Least Developed Countries (LDCs),2002,2369.276489,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,China,2004,1264.117502,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Sub-Saharan Africa,2010,5521.80188,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Cameroon,2010,126.885064,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Palestinian Territory,2007,24.825148,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,"Iran, Islamic Republic of",2007,21.567472,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Burkina Faso,2007,146.00234,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Argentina,2004,212.547759,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Fiji,2010,11.459961,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Iraq,2007,1467.819065,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Tuvalu,2002,0.050169,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Kazakhstan,2004,78.476674,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Tajikistan,2007,21.080511,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Kazakhstan,2007,141.240563,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Brazil,2002,1431.734607,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Côte d'Ivoire,2007,0.935441,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Chile,2011,257.958462,Float,All,A,T,NA,Total,USD,P
9,9.a,9.a.1,DC_TOF_INFRAL,Least Developed Countries (LDCs),2010,5553.506826,Float,All,A,T,NA,Total,USD,P
